NUMBER,X_IMAGE,Y_IMAGE,ALPHA_J2000,DELTA_J2000,CLASS_STAR,FILTER,SEX_FLUX,SEX_FLUXERR,SEX_SNR,NMAD_FLUX,NMAD_FLUXERR,NMAD_SNR,SNR_DIFF,SNR_RATIO
7070,811.1641,2471.5896,215.1555321,52.9825607,1.0,F606W,0.004808365,0.0189681,0.25349745098349336,0.0013795349301249681,0.002180374448071566,0.6327055113607202,-0.3792080603772268,0.40065630286404846
7070,811.1641,2471.5896,215.1555321,52.9825607,1.0,F814W,0.0557936,0.01157357,4.8207769944796635,0.007348023358314244,0.0027648789868175015,2.65762928263712,2.1631477118425435,1.8139388461644617
7070,811.1641,2471.5896,215.1555321,52.9825607,1.0,F115W,0.3078575,0.02557869,12.035702375688512,0.007977600214824089,0.0015109392888588364,5.279894614990992,6.75580776069752,2.2795345841782577
7070,811.1641,2471.5896,215.1555321,52.9825607,1.0,F150W,0.7569294,0.0001162232,6512.722072701491,0.01682454676414802,0.0017462459131658034,9.634694997594279,6503.087377703897,675.9655675999786
7070,811.1641,2471.5896,215.1555321,52.9825607,1.0,F200W,0.6389889,8.246826e-05,7748.300982705346,0.013895029840640697,0.0015950307256363003,8.711449640004647,7739.589533065341,889.4387619626086
7070,811.1641,2471.5896,215.1555321,52.9825607,1.0,F277W,0.3458626,6.058235e-05,5708.966390376075,0.01019694137081136,0.0014964435464112494,6.814116974386054,5702.152273401689,837.8145564327427
7070,811.1641,2471.5896,215.1555321,52.9825607,1.0,F356W,0.4262759,0.02282599,18.675023514861785,0.01259920664846613,0.0012878709738686391,9.782972754343037,8.892050760518748,1.908931363073788
7070,811.1641,2471.5896,215.1555321,52.9825607,1.0,F410M,0.430188,8.431262e-05,5102.296666857227,0.014307643449517722,0.0030966493328333997,4.620362821781434,5097.676304035445,1104.3064935947991
7070,811.1641,2471.5896,215.1555321,52.9825607,1.0,F444W,0.5131886,5.017173e-05,10228.64071061532,0.014742405984316816,0.0021140544114459595,6.97352249047998,10221.66718812484,1466.782494009178
9437,9288.7871,3104.2708,215.0726703,52.9322918,0.998,F606W,-0.007647635,0.03119285,-0.2451726918187982,0.0005450934361438054,0.0036129796322776613,0.15087088542488478,-0.396043577243683,-1.6250497312873806
9437,9288.7871,3104.2708,215.0726703,52.9322918,0.998,F814W,0.05853249,0.01903261,3.075379046804406,0.005919892304257128,0.002909077065098015,2.034972663763952,1.040406383040454,1.5112630756995449
9437,9288.7871,3104.2708,215.0726703,52.9322918,0.998,F115W,-0.1352649,0.0420639,-3.2157003986791524,0.0032700276520100375,0.0019291328986481974,1.6950764015799256,-4.910776800259078,-1.8970828664017165
9437,9288.7871,3104.2708,215.0726703,52.9322918,0.998,F150W,0.7493125,0.000191128,3920.4747603700143,0.014276119943721818,0.0024808855324419347,5.754445240232362,3914.720315129782,681.2949983362266
9437,9288.7871,3104.2708,215.0726703,52.9322918,0.998,F200W,0.6310143,0.0001356182,4652.873286918718,0.011960088602207418,0.0018745125023830124,6.380372809998819,4646.492914108719,729.2478708496627
9437,9288.7871,3104.2708,215.0726703,52.9322918,0.998,F277W,0.9318789,9.962708e-05,9353.670708807284,0.018424870100639538,0.002083662528874087,8.842540404369354,9344.828168402913,1057.8035588263035
9437,9288.7871,3104.2708,215.0726703,52.9322918,0.998,F356W,0.9255084,0.03753712,24.655818027595085,0.01560892933429454,0.002049288376464934,7.616755901002217,17.039062126592867,3.2370497818304584
9437,9288.7871,3104.2708,215.0726703,52.9322918,0.998,F410M,1.028751,0.0001386513,7419.699634983588,0.025654780214015897,0.0032977896370451785,7.779386509626671,7411.920248473962,953.7641079797249
9437,9288.7871,3104.2708,215.0726703,52.9322918,0.998,F444W,1.310481,8.250691e-05,15883.287836133968,0.029248623010999304,0.002505734074649617,11.672676405252306,15871.615159728715,1360.7237350456346
9959,9701.4639,3210.0371,215.0678534,52.930249,1.0,F606W,0.04112936,0.01777606,2.3137500661001367,0.004422589053247941,0.002685434383836109,1.6468803259047902,0.6668697401953465,1.4049290830097023
9959,9701.4639,3210.0371,215.0678534,52.930249,1.0,F814W,0.06620706,0.01084623,6.104154162321839,0.010299752746938675,0.002677263837902871,3.847119062799048,2.257035099522791,1.5866818943421628
9959,9701.4639,3210.0371,215.0678534,52.930249,1.0,F115W,0.5404769,0.02397122,22.546908334244147,0.013315569501256229,0.0013653163944019123,9.752735377567351,12.794172956676796,2.3118548244531656
9959,9701.4639,3210.0371,215.0678534,52.930249,1.0,F150W,1.358524,0.0001089193,12472.75735337998,0.033198986427590886,0.001744881180327962,19.02650266498428,12453.730850714996,655.5465065229466
9959,9701.4639,3210.0371,215.0678534,52.930249,1.0,F200W,0.8170736,7.728561e-05,10572.131086239728,0.019931610390324192,0.0020037195037414194,9.94730567482482,10562.183780564903,1062.81353281384
9959,9701.4639,3210.0371,215.0678534,52.930249,1.0,F277W,0.5485154,5.677509e-05,9661.198247329947,0.014692266803696358,0.0013764202149153095,10.674259680645832,9650.523987649301,905.0930496704394
9959,9701.4639,3210.0371,215.0678534,52.930249,1.0,F356W,0.5197917,0.02139151,24.298971881835364,0.015498938774917493,0.001188431431289954,13.04150863638346,11.257463245451904,1.8632025296556265
9959,9701.4639,3210.0371,215.0678534,52.930249,1.0,F410M,0.5067504,7.901405e-05,6413.421410495982,0.016897440896976812,0.0025744316153658558,6.563561757135854,6406.857848738846,977.1251719424075
9959,9701.4639,3210.0371,215.0678534,52.930249,1.0,F444W,0.6345119,4.701872e-05,13494.878210210742,0.02100578800737454,0.0022558119502757087,9.311852437348415,13485.566357773394,1449.2152126557387
11615,9901.8926,3616.1855,215.0617841,52.9311765,0.618,F606W,-0.0001949096,0.02463631,-0.00791147700284661,0.0016989504126999821,0.0024773058418736294,0.6858056780809254,-0.693717155083772,-0.011536033100491554
11615,9901.8926,3616.1855,215.0617841,52.9311765,0.618,F814W,0.0112476,0.01503208,0.7482397645568677,-0.005508742527149546,0.0031246684386661517,-1.7629846607024648,2.5112244252593325,
11615,9901.8926,3616.1855,215.0617841,52.9311765,0.618,F115W,0.2308233,0.03322234,6.947833897311266,0.006257413492462287,0.0014546256333615303,4.301734651823697,2.6460992454875694,1.6151237720731495
11615,9901.8926,3616.1855,215.0617841,52.9311765,0.618,F150W,0.4599346,0.0001509541,3046.8506652022043,0.010691154687090101,0.0020490556551269893,5.2176009276954085,3041.633064274509,583.9562487482125
11615,9901.8926,3616.1855,215.0617841,52.9311765,0.618,F200W,0.6334674,0.0001071122,5914.054608158548,0.012419387569515486,0.001530995222632299,8.111970165499507,5905.942637993048,729.052805607105
11615,9901.8926,3616.1855,215.0617841,52.9311765,0.618,F277W,0.4767567,7.868611e-05,6058.9689844878585,0.01195477003307045,0.0013870155217806416,8.619060021565579,6050.349924466293,702.9732905128672
11615,9901.8926,3616.1855,215.0617841,52.9311765,0.618,F356W,0.8843697,0.02964706,29.82992917341551,0.023140115965043628,0.0011575981739542396,19.989765434752982,9.840163738662529,1.4922600903337777
11615,9901.8926,3616.1855,215.0617841,52.9311765,0.618,F410M,1.624184,0.0001095077,14831.687634750799,0.06029200020219089,0.003886466523878546,15.51332034683828,14816.174314403961,956.061455778137
11615,9901.8926,3616.1855,215.0617841,52.9311765,0.618,F444W,2.300026,6.516449e-05,35295.695554434635,0.06683058118209771,0.00256541861804695,26.05055592563515,35269.644998509,1354.8922201580262
11754,3390.3059,3640.8723,215.120031,52.9725643,0.963,F606W,0.02867344,0.03887303,0.7376178291221446,0.0005070095894856585,0.002268930672232568,0.22345750608006654,0.514160323042078,3.3009310900384365
11754,3390.3059,3640.8723,215.120031,52.9725643,0.963,F814W,-0.02369028,0.02371875,-0.9987996837944665,0.000818451766919162,0.003284712366075524,0.249169995940017,-1.2479696797344835,-4.0085070436607015
11754,3390.3059,3640.8723,215.120031,52.9725643,0.963,F115W,0.883586,0.05242072,16.855663180513353,0.014112977133165774,0.0013095503609696609,10.776964028107917,6.078699152405436,1.5640456010200359
11754,3390.3059,3640.8723,215.120031,52.9725643,0.963,F150W,2.589434,0.0002381868,10871.442078234393,0.03211440556777344,0.001832738005485335,17.52263851770187,10853.919439716692,620.4226645006545
11754,3390.3059,3640.8723,215.120031,52.9725643,0.963,F200W,2.083158,0.0001690096,12325.678541337296,0.0260242420710162,0.0018334397651113324,14.194217102865075,12311.48432423443,868.3591671180923
11754,3390.3059,3640.8723,215.120031,52.9725643,0.963,F277W,1.57654,0.0001241569,12697.965235923255,0.027126565093561806,0.0016425094438317967,16.51531758032299,12681.449918342933,768.8598886558573
11754,3390.3059,3640.8723,215.120031,52.9725643,0.963,F356W,1.313237,0.04677937,28.072994570042308,0.026306045540695447,0.0013616768197865661,19.318861244049632,8.754133325992676,1.4531391998422796
11754,3390.3059,3640.8723,215.120031,52.9725643,0.963,F410M,1.549859,0.0001727895,8969.63646517873,0.03373581617813908,0.0031673498500298875,10.65111774053654,8958.985347438193,842.131002931425
11754,3390.3059,3640.8723,215.120031,52.9725643,0.963,F444W,2.550913,0.0001028214,24809.164240129,0.04891444218156362,0.002941639615848355,16.628291894776147,24792.535948234225,1491.9851297488296
3581,9653.0205,1545.0452,215.0857893,52.9215448,0.983,F606W,0.3163288,0.03237406,9.771057445374476,0.028517544601769498,0.0032529926874156796,8.766556627099304,1.0045008182751722,1.1145832806429432
3581,9653.0205,1545.0452,215.0857893,52.9215448,0.983,F814W,0.1213053,0.01975335,6.140998868546348,0.028151524891622797,0.002684744572994343,10.485736771682866,-4.344737903136518,0.5856525871534703
3581,9653.0205,1545.0452,215.0857893,52.9215448,0.983,F115W,1.405378,0.04365679,32.191510186617016,0.028183708944723503,0.0014886371632134494,18.93255767166573,13.258952514951286,1.700325478727816
3581,9653.0205,1545.0452,215.0857893,52.9215448,0.983,F150W,1.704576,0.0001983657,8593.098504428941,0.03560563408921327,0.0026122247435388848,13.63038696317412,8579.468117465767,630.4368707686241
3581,9653.0205,1545.0452,215.0857893,52.9215448,0.983,F200W,3.45931,0.0001407539,24577.009944307047,0.06284704604098527,0.001827238028920578,34.39455891694172,24542.615385390105,714.5609863367416
3581,9653.0205,1545.0452,215.0857893,52.9215448,0.983,F277W,2.145931,0.0001033998,20753.724862137064,0.0467571969657227,0.0015810902157671052,29.572757138995563,20724.15210499807,701.7852533868258
3581,9653.0205,1545.0452,215.0857893,52.9215448,0.983,F356W,1.651246,0.03895859,42.384644824158165,0.03643334088779317,0.0013858323412511203,26.289861914249588,16.094782909908577,1.612204923799349
3581,9653.0205,1545.0452,215.0857893,52.9215448,0.983,F410M,1.817964,0.0001439018,12633.36525324909,0.04703390336476362,0.003704180163647124,12.69752044632035,12620.66773280277,994.9474235270989
3581,9653.0205,1545.0452,215.0857893,52.9215448,0.983,F444W,1.746123,8.56313e-05,20391.177057921577,0.04756345377801816,0.002048301755327743,23.22092126040661,20367.95613666117,878.1381595178157
13394,7405.8574,4103.9634,215.0790683,52.9496337,0.935,F606W,-0.06540138,0.02949152,-2.2176334078406263,-0.002112855318148462,0.0024737305610869234,-0.8541169969699942,-1.3635164108706321,
13394,7405.8574,4103.9634,215.0790683,52.9496337,0.935,F814W,0.01321806,0.01799454,0.7345594830431897,0.0017240897457387098,0.002847863906143644,0.6053975198812566,0.12916196316193318,1.2133506645142305
13394,7405.8574,4103.9634,215.0790683,52.9496337,0.935,F115W,0.2739232,0.03976965,6.887744800369125,0.003163352777638178,0.001473921638163176,2.146215033236365,4.741529767132761,3.20925195924232
13394,7405.8574,4103.9634,215.0790683,52.9496337,0.935,F150W,0.6749691,0.0001807035,3735.22981015863,0.012657092839863757,0.0016443628404133142,7.697262750526744,3727.5325474081033,485.2672867251437
13394,7405.8574,4103.9634,215.0790683,52.9496337,0.935,F200W,0.7597991,0.0001282213,5925.68551402926,0.012985360656629728,0.0016315025316739325,7.959142204521535,5917.726371824739,744.5130846717274
13394,7405.8574,4103.9634,215.0790683,52.9496337,0.935,F277W,0.455794,9.419321e-05,4838.926287786561,0.012476113300461358,0.001387245149044595,8.993445253028089,4829.932842533533,538.0503412924315
13394,7405.8574,4103.9634,215.0790683,52.9496337,0.935,F356W,0.5501999,0.03548977,15.503056232824276,0.014131582761677496,0.0010853922631582544,13.01979315805852,2.4832630747657554,1.1907298406832796
13394,7405.8574,4103.9634,215.0790683,52.9496337,0.935,F410M,0.2700519,0.0001310889,2060.0668706503757,0.009142343035499541,0.0027606322346185124,3.3116845195292406,2056.7551861308466,622.0601203109819
13394,7405.8574,4103.9634,215.0790683,52.9496337,0.935,F444W,1.598173,7.800681e-05,20487.60871006006,0.04294630770692499,0.0025403141569958227,16.905904172778897,20470.702805887282,1211.8611640451777
13743,9031.6855,4290.2261,215.0625085,52.9403387,0.139,F606W,0.665813,0.1107434,6.012213820417289,0.008121416338461864,0.002598768057705812,3.1251024170396478,2.887111403377641,1.9238453714782726
13743,9031.6855,4290.2261,215.0625085,52.9403387,0.139,F814W,0.3215564,0.06757115,4.758782409356656,0.0018253081652841586,0.0024233004123300887,0.7532323091254958,4.005550100231161,6.31781503754348
13743,9031.6855,4290.2261,215.0625085,52.9403387,0.139,F115W,2.112154,0.1493387,14.143380115134255,0.004528672066582896,0.001671911288158667,2.7086796402759368,11.434700474858317,5.221503460517557
13743,9031.6855,4290.2261,215.0625085,52.9403387,0.139,F150W,5.835639,0.0006785582,8600.056708473938,0.03668399103762061,0.00186932340293435,19.624207871166817,8580.43250060277,438.2371387896736
13743,9031.6855,4290.2261,215.0625085,52.9403387,0.139,F200W,6.598206,0.000481483,13703.923087627185,0.035805531827708806,0.001682367020199964,21.282830320492735,13682.640257306692,643.8957075381088
13743,9031.6855,4290.2261,215.0625085,52.9403387,0.139,F277W,7.46771,0.0003537042,21112.86775786095,0.04328978657490453,0.0018516394552696267,23.379166204146845,21089.488591656802,903.0633331190437
13743,9031.6855,4290.2261,215.0625085,52.9403387,0.139,F356W,7.440938,0.1332674,55.83464523206725,0.05058107195640226,0.0014009979388309765,36.103601978606925,19.731043253460328,1.5465117653676743
13743,9031.6855,4290.2261,215.0625085,52.9403387,0.139,F410M,10.7614,0.0004922511,21861.606810020334,0.09712894587613634,0.0034231882364839485,28.37382555856764,21833.232984461767,770.4849938156858
13743,9031.6855,4290.2261,215.0625085,52.9403387,0.139,F444W,11.24457,0.0002929228,38387.486395732936,0.12898177582425224,0.0025619476766935148,50.34520298662692,38337.14119274631,762.4854825976114
14097,9252.4941,4364.2607,215.0597475,52.9393399,0.992,F606W,0.2401889,0.04029568,5.960661291731521,0.005604131435333793,0.0025797491983545803,2.172355141696809,3.7883061500347117,2.743870547370858
14097,9252.4941,4364.2607,215.0597475,52.9393399,0.992,F814W,-0.04275607,0.0245868,-1.7389847397790685,-0.007229233568640504,0.0024553391638628044,-2.94429123073461,1.2053064909555413,
14097,9252.4941,4364.2607,215.0597475,52.9393399,0.992,F115W,0.5642353,0.05433918,10.383581423201454,0.009917381826633126,0.0016042582780819029,6.181910956688739,4.201670466512715,1.67967178691996
14097,9252.4941,4364.2607,215.0597475,52.9393399,0.992,F150W,2.045584,0.0002469038,8284.94336660675,0.03591279183289494,0.0019678479024450306,18.249780274315746,8266.693586332434,453.97496529132235
14097,9252.4941,4364.2607,215.0597475,52.9393399,0.992,F200W,2.235162,0.000175195,12758.138074716742,0.03497806355226834,0.001646285087551806,21.246662450356208,12736.891412266386,600.4772798799205
14097,9252.4941,4364.2607,215.0597475,52.9393399,0.992,F277W,1.836132,0.0001287007,14266.682310197226,0.031084574099249987,0.0014396719682627263,21.591428314576554,14245.09088188265,660.7567643204812
14097,9252.4941,4364.2607,215.0597475,52.9393399,0.992,F356W,1.783353,0.04849137,36.77670892779478,0.029953490938170214,0.0011857109422379107,25.262051543216764,11.514657384578015,1.4558084827306859
14097,9252.4941,4364.2607,215.0597475,52.9393399,0.992,F410M,1.695977,0.0001791131,9468.749075304933,0.03533328939362726,0.002728414555216157,12.950117615403206,9455.79895768953,731.1708940807268
14097,9252.4941,4364.2607,215.0597475,52.9393399,0.992,F444W,2.140207,0.0001065844,20079.927268906147,0.04314197050518408,0.0019480339372919954,22.146416281205386,20057.780852624943,906.6896880262758
14208,3172.7412,4402.1143,215.1139809,52.9780649,0.987,F606W,-0.01794092,0.04492154,-0.3993834583587294,0.003966678050658583,0.0034136630065558383,1.16200047955545,-1.5613839379141794,-0.3437033507176544
14208,3172.7412,4402.1143,215.1139809,52.9780649,0.987,F814W,-0.107477,0.02740931,-3.9211859036217986,0.002258931187520639,0.0031476255651770335,0.7176619774955947,-4.638847881117393,-5.463833986726527
14208,3172.7412,4402.1143,215.1139809,52.9780649,0.987,F115W,-0.2866979,0.06057721,-4.732768313364052,0.008174296255025092,0.0014254967044114984,5.734349458492622,-10.467117771856675,-0.8253365700192514
14208,3172.7412,4402.1143,215.1139809,52.9780649,0.987,F150W,2.037084,0.0002752478,7400.9092897381925,0.02090774641661606,0.0021210447436274846,9.857286829724725,7391.052002908467,750.8059182594437
14208,3172.7412,4402.1143,215.1139809,52.9780649,0.987,F200W,1.136715,0.000195307,5820.144695274618,0.01987955404080927,0.002079204012925838,9.561136818332189,5810.5835584562865,608.7293598931956
14208,3172.7412,4402.1143,215.1139809,52.9780649,0.987,F277W,1.223434,0.0001434753,8527.140211590426,0.018586845811990903,0.001754773480014013,10.592162477770335,8516.548049112655,805.0424292004818
14208,3172.7412,4402.1143,215.1139809,52.9780649,0.987,F356W,1.582841,0.05405808,29.280377697469092,0.018917025354280446,0.0015731169151981122,12.025187175549574,17.255190521919516,2.434920743437902
14208,3172.7412,4402.1143,215.1139809,52.9780649,0.987,F410M,1.82363,0.0001996749,9132.995684485131,0.01852175559107363,0.0031411505971299433,5.896487614441944,9127.09919687069,1548.8874532893421
14208,3172.7412,4402.1143,215.1139809,52.9780649,0.987,F444W,1.41094,0.0001188201,11874.590241886684,0.024214493740460218,0.003115114539406174,7.773227415604488,11866.81701447108,1527.6267638907425
