NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	CLASS_STAR	REDSHIFT	REDSHIFT_BIN	POINTING	SEX_FLUX_F606W	SEX_FLUXERR_F606W	SEX_MAG_F606W	SEX_MAGERR_F606W	SEX_FLUX_F814W	SEX_FLUXERR_F814W	SEX_MAG_F814W	SEX_MAGERR_F814W	SEX_FLUX_F115W	SEX_FLUXERR_F115W	SEX_MAG_F115W	SEX_MAGERR_F115W	SEX_FLUX_F150W	SEX_FLUXERR_F150W	SEX_MAG_F150W	SEX_MAGERR_F150W	SEX_FLUX_F200W	SEX_FLUXERR_F200W	SEX_MAG_F200W	SEX_MAGERR_F200W	SEX_FLUX_F277W	SEX_FLUXERR_F277W	SEX_MAG_F277W	SEX_MAGERR_F277W	SEX_FLUX_F356W	SEX_FLUXERR_F356W	SEX_MAG_F356W	SEX_MAGERR_F356W	SEX_FLUX_F410M	SEX_FLUXERR_F410M	SEX_MAG_F410M	SEX_MAGERR_F410M	SEX_FLUX_F444W	SEX_FLUXERR_F444W	SEX_MAG_F444W	SEX_MAGERR_F444W	EAZY_FLUX_F606W	EAZY_FLUXERR_F606W	EAZY_FLUX_F814W	EAZY_FLUXERR_F814W	EAZY_FLUX_F115W	EAZY_FLUXERR_F115W	EAZY_FLUX_F150W	EAZY_FLUXERR_F150W	EAZY_FLUX_F200W	EAZY_FLUXERR_F200W	EAZY_FLUX_F277W	EAZY_FLUXERR_F277W	EAZY_FLUX_F356W	EAZY_FLUXERR_F356W	EAZY_FLUX_F410M	EAZY_FLUXERR_F410M	EAZY_FLUX_F444W	EAZY_FLUXERR_F444W
1462	3691.1133	854.8513	214.960905	52.8289343	1.0	-1	z7-8	nircam9	-0.08841909	0.01640123	99.0	99.0	0.04073055	0.00976913	31.5617	0.2605	0.1519099	0.01788705	30.1326	0.1279	0.2068743	7.70476e-05	29.7973	0.0004	0.03188356	7.594249e-05	31.8276	0.0026	0.0580433	4.304544e-05	31.1771	0.0008	0.2458182	0.01915012	29.61	0.0846	0.3809496	6.592116e-05	29.1343	0.0002	0.09561002	3.081773e-05	30.6353	0.0004	-0.00976122871928311	0.0019166456112378616	0.007634343826100001	0.001958446527845126	0.004236230148241189	0.0004677988409547721	0.005866800347703391	2.001531982006104e-06	0.0010048689149272957	1.9846591918899726e-06	0.0014848501550520903	1.3061910986440904e-06	0.008616431819782496	0.000631155711741227	0.01386387163195045	2.2770485682426355e-06	0.0	0.0
2181	1240.3319	1125.4906	214.9799818	52.8459459	1.0	-1	z7-8	nircam9	-0.01185292	0.01821768	99.0	99.0	0.004820865	0.01085106	33.8787	2.4444	0.1190375	0.01986805	30.3973	0.1813	0.1380643	8.558064e-05	30.2363	0.0007	0.0778827	8.435314e-05	30.8579	0.0012	0.1497822	4.781274e-05	30.1479	0.0003	0.2080309	0.02127101	29.7912	0.111	0.3057735	7.322194e-05	29.373	0.0003	0.2372264	3.42308e-05	29.6486	0.0002	0.0007304883200166868	0.0019195715068991283	0.002023503050597911	0.001961435722896714	0.0024786613910803917	0.00046851268228643024	0.005913129909745438	2.0045868423254976e-06	0.004046553240796825	1.9876883953696973e-06	0.005836776448144088	1.3081846643479085e-06	0.005839542986796588	0.0006321192589299316	0.01096255367310727	2.280524042151408e-06	0.0	0.0
2408	937.6856	1219.2966	214.9817043	52.8483727	1.0	-1	z7-8	nircam9	0.05600817	0.03071235	31.2159	0.5955	0.07306295	0.01829331	30.9273	0.2719	0.8283782	0.03349464	28.2909	0.0439	1.253142	0.0001442765	27.8415	0.0001	0.8115665	0.0001422071	28.3132	0.0002	1.019936	8.060531e-05	28.0651	0.0001	1.301237	0.03585982	27.8006	0.0299	1.631341	0.0001234415	27.5552	0.0001	1.005018	5.770814e-05	28.0811	0.0001	0.00717480637099029	0.0019210327193230827	0.0049020595800749215	0.001962928633405846	0.008777744626884387	0.0004688694734924605	0.014227815189959536	2.0061124721802402e-06	0.009319807113490373	1.9892011860039605e-06	0.015890476097551356	1.3091805459494993e-06	0.019300072069903855	0.0006326002167884316	0.043883133035286355	2.2822598982530445e-06	0.0	0.0
3302	3155.7041	1502.7146	214.9588877	52.8358314	0.999	-1	z7-8	nircam9	-0.01358893	0.01773178	99.0	99.0	0.009401026	0.01056165	33.1536	1.2201	-0.08271519	0.01933814	99.0	99.0	0.02038655	8.329808e-05	32.3132	0.0044	0.09258657	8.210332e-05	30.6701	0.001	0.1787536	4.65375e-05	29.9559	0.0003	0.1763133	0.02070368	29.9708	0.1275	0.3321466	7.126901e-05	29.2832	0.0002	0.4762063	3.331781e-05	28.892	0.0001	0.0024021314144555186	0.0019210327193230827	0.0025571877943677116	0.001962928633405846	-0.0006898860904522585	0.0004688694734924605	0.00016119809674571158	2.0061124721802402e-06	0.0039496176945281345	1.9892011860039605e-06	0.002858512457516544	1.3091805459494993e-06	0.00750049212209977	0.0006326002167884316	0.011529384556508633	2.2822598982530445e-06	0.0	0.0
5653	10120.5352	2133.0745	214.8900531	52.795021	1.0	-1	z7-8	nircam9	-0.0967637	0.03210275	99.0	99.0	0.003909757	0.01912148	34.1061	5.3113	0.4433344	0.03501099	28.9697	0.0858	0.6354635	0.0001508081	28.5788	0.0003	0.1329079	0.000148645	30.2776	0.0012	0.6612844	8.425444e-05	28.5355	0.0001	0.8874981	0.03748325	28.2161	0.0459	0.4485288	0.0001290299	28.957	0.0003	0.6702187	6.032068e-05	28.521	0.0001	-0.008059859149672211	0.0019171338389836325	-0.0015913919922352097	0.001958944892414181	0.007352803922110524	0.00046791794396984737	0.008928741009291318	2.002041211121477e-06	0.007380180286142007	1.985164490352212e-06	0.009000017860743632	1.3065236600114993e-06	0.015453499025002492	0.0006313162485569544	0.016273914272225902	2.2776282128628626e-06	0.0	0.0
5676	4527.6016	2137.5061	214.9399549	52.8305535	1.0	-1	z7-8	nircam9	0.05762913	0.02562773	31.1849	0.4829	-0.005289193	0.01526474	99.0	99.0	0.3978208	0.02794939	29.0873	0.0763	0.5947214	0.0001203906	28.6507	0.0002	0.3613776	0.0001186638	29.1916	0.0004	0.2148099	6.72606e-05	29.7564	0.0003	0.4503634	0.029923	28.9526	0.0722	0.8146147	0.000103005	28.3091	0.0001	0.5110096	4.81542e-05	28.8154	0.0001	0.0005610813907986809	0.0019137162447632357	-0.0013198271645334663	0.0019554527679249254	0.00963987439070348	0.00046708370502512376	0.008358481556000375	1.9984722351446954e-06	0.007401331412249585	1.981625331281563e-06	0.007404408247421815	1.3041942283557722e-06	0.011320449337613179	0.0006301908593751588	0.023295270957534538	2.273567622762226e-06	0.0	0.0
6061	7087.3535	2252.2434	214.9158794	52.814924	1.0	-1	z7-8	nircam9	-0.01128636	0.01471726	99.0	99.0	0.01683564	0.008766099	32.5209	0.5655	0.2223549	0.01605053	29.7189	0.0784	0.2209625	6.913685e-05	29.7257	0.0003	0.1569534	6.81452e-05	30.0971	0.0005	0.1155553	3.862581e-05	30.4295	0.0004	0.1281407	0.01718391	30.3173	0.1456	0.3933913	5.91528e-05	29.0995	0.0002	0.1297037	2.765356e-05	30.3041	0.0002	-0.0002782400667646183	0.0019171338389836325	0.003679980741050522	0.001958944892414181	0.006458262603015049	0.00046791794396984737	0.00652454176240547	2.0020414683078987e-06	0.004309468853371739	1.985164490352212e-06	0.004130895854224998	1.3065236600114993e-06	0.004232882703933862	0.0006313162485569544	0.012628890037371358	2.2776282128628626e-06	0.0	0.0
7270	4305.3853	2593.717	214.9371482	52.8344274	0.946	-1	z7-8	nircam9	-0.01010266	0.008565265	99.0	99.0	-0.01568133	0.005101762	99.0	99.0	0.03406911	0.009341208	31.7556	0.2978	0.02670377	4.02368e-05	32.0201	0.0016	0.02847851	3.965967e-05	31.9502	0.0015	0.07275075	2.247975e-05	30.9319	0.0003	0.01899108	0.01000083	32.3901	0.5719	0.1800601	3.44262e-05	29.948	0.0002	0.08935518	1.609403e-05	30.7087	0.0002	-0.0022020795171569904	0.001915182084938335	-0.0033041193830500547	0.001956950243302671	0.002163573846859288	0.00046744127298994795	0.0025857497139731202	2.0000027515414546e-06	0.0018328261888796047	1.9831427790445107e-06	0.0016459783906875901	1.3051931141250903e-06	0.002116018148206772	0.0006306734487053634	0.008667444814785907	2.2753089504354996e-06	0.0	0.0
7542	2802.6294	2661.7776	214.9498682	52.8443324	0.019	-1	z7-8	nircam9	-0.003308162	0.007929894	99.0	99.0	-0.005071977	0.004723313	99.0	99.0	0.06165412	0.008648278	31.1116	0.1523	-0.0001674748	3.725203e-05	99.0	99.0	4.379181e-06	3.671772e-05	41.483	9.1057	0.05787539	2.08122e-05	31.1803	0.0004	0.007296978	0.009258967	33.4287	1.378	0.1208473	3.187247e-05	30.3809	0.0003	0.1952109	1.490018e-05	29.8603	0.0001	0.0018434878072661116	0.0019161573834920904	-0.0023336243463888727	0.001957947766330974	0.0018673159714824048	0.0004676797379396966	-1.7522571288113146e-05	2.0010222385178874e-06	-3.25875335257121e-06	1.9841538934277325e-06	0.0015194236193414087	1.3058585372766813e-06	0.0012714705056317722	0.0006309951749254997	0.003639128616416362	2.276468923622408e-06	0.0	0.0
8294	2355.179	2848.728	214.9519052	52.8481817	1.0	-1	z7-8	nircam9	0.0003266628	0.01360721	36.8013	45.2376	0.001031435	0.008104915	35.5529	8.5337	0.194825	0.01483991	29.8624	0.0827	-0.03663938	6.392219e-05	99.0	99.0	0.2015058	6.300534e-05	29.8258	0.0003	-0.08380187	3.571246e-05	99.0	99.0	0.08668081	0.01588782	30.7417	0.1991	0.1220842	5.469119e-05	30.3699	0.0005	0.1246864	2.556779e-05	30.347	0.0002	0.0038181839288636927	0.0019166456112378616	0.0017378300002650632	0.001958446527845126	0.007691235139447206	0.0004677988409547721	-0.0008024136635659079	2.001531982006104e-06	0.005450302381505977	1.9846591918899726e-06	-0.0040344049909927255	1.3061910986440904e-06	0.0028190026646840215	0.000631155711741227	0.003953402012279998	2.2770485682426355e-06	0.0	0.0
